,Country Name,Year,GDP_PPP
9382,Ethiopia,1995,38597852110.458
9383,European Union,1995,12897680472421.0
9384,Fragile and conflict affected situations,1995,1235837624763.38
9385,Finland,1995,160894392943.522
9386,Fiji,1995,6993789135.52511
9387,France,1995,2094544791698.16
9388,Faroe Islands,1995,
9389,"Micronesia, Fed. Sts.",1995,371022151.508797
9390,Gabon,1995,20087399043.2221
9391,United Kingdom,1995,1936426299125.83
9392,Georgia,1995,15108933872.9646
9393,Ghana,1995,43808409301.1618
9394,Gibraltar,1995,
9395,Guinea,1995,11594546908.1698
9396,"Gambia, The",1995,2401470476.234
9397,Guinea-Bissau,1995,2273796785.32975
9398,Equatorial Guinea,1995,884875390.875859
9399,Greece,1995,263217692777.435
9400,Grenada,1995,869037766.680451
9401,Greenland,1995,
9402,Guatemala,1995,62060619128.4742
9403,Guam,1995,
9404,Guyana,1995,5073269416.1494
9405,High income,1995,36127587276958.4
9406,"Hong Kong SAR, China",1995,212671179415.691
9407,Honduras,1995,22978720276.5293
9408,Heavily indebted poor countries (HIPC),1995,706958468172.153
9409,Croatia,1995,69978302357.459
9410,Haiti,1995,22003978419.8168
9411,Hungary,1995,171642544152.362
9412,IBRD only,1995,19327861953403.4
9413,IDA & IBRD total,1995,21298256361869.6
9414,IDA total,1995,1979043059899.11
9415,IDA blend,1995,983954959788.92
9416,Indonesia,1995,1160350772973.99
9417,IDA only,1995,994834672237.316
9418,Isle of Man,1995,
9419,India,1995,2028580188961.13
9420,Not classified,1995,
9421,Ireland,1995,116516496812.762
9422,"Iran, Islamic Rep.",1995,572643622997.792
9423,Iraq,1995,86651299268.4474
9424,Iceland,1995,9004634266.46362
9425,Israel,1995,145462695740.13
9426,Italy,1995,2213926512372.78
9427,Jamaica,1995,25233742806.3856
9428,Jordan,1995,38242740850.4171
9429,Japan,1995,4374905046770.48
9430,Kazakhstan,1995,135267659022.886
9431,Kenya,1995,91635794006.3352
9432,Kyrgyz Republic,1995,11479824005.1521
9433,Cambodia,1995,12600332539.1778
9434,Kiribati,1995,159919151.721498
9435,St. Kitts and Nevis,1995,693812267.820485
9436,"Korea, Rep.",1995,817107268226.502
9437,Kuwait,1995,102335951140.222
9438,Latin America & Caribbean (excluding high income),1995,4870779022592.7
9439,Lao PDR,1995,11293055433.9466
9440,Lebanon,1995,46959354844.2297
9441,Liberia,1995,
9442,Libya,1995,
9443,St. Lucia,1995,1824528635.11916
9444,Latin America & Caribbean,1995,5503734704751.63
9445,Least developed countries: UN classification,1995,871773434683.197
9446,Low income,1995,422417983820.265
9447,Liechtenstein,1995,
9448,Sri Lanka,1995,87389934954.3312
9449,Lower middle income,1995,7217745693383.14
9450,Low & middle income,1995,20378581266825.1
9451,Lesotho,1995,2952172524.68992
9452,Late-demographic dividend,1995,10658639806969.1
9453,Lithuania,1995,38614951870.8962
9454,Luxembourg,1995,32844921027.3998
9455,Latvia,1995,23858648395.2552
9456,"Macao SAR, China",1995,22308596559.5944
9457,St. Martin (French part),1995,
9458,Morocco,1995,104103560236.847
9459,Monaco,1995,
9460,Moldova,1995,16816808195.5801
9461,Madagascar,1995,21143412061.7264
9462,Maldives,1995,2693313074.6769
9463,Middle East & North Africa,1995,3099655793705.24
9464,Mexico,1995,1357423981459.04
9465,Marshall Islands,1995,203274951.627871
9466,Middle income,1995,19977548816026.4
9467,North Macedonia,1995,17899480635.717
9468,Mali,1995,13971789575.5745
9469,Malta,1995,7449141316.41445
9470,Myanmar,1995,30380820955.699
9471,Middle East & North Africa (excluding high income),1995,1662985552775.21
9472,Montenegro,1995,
9473,Mongolia,1995,9476893045.63523
9474,Northern Mariana Islands,1995,
9475,Mozambique,1995,7264591055.49117
9476,Mauritania,1995,10813080184.307
9477,Mauritius,1995,10738349599.7652
9478,Malawi,1995,10375048411.0119
9479,Malaysia,1995,292155203375.405
9480,North America,1995,12400810145445.3
9481,Namibia,1995,10276010126.923
9482,New Caledonia,1995,
9483,Niger,1995,9592933469.04032
9484,Nigeria,1995,313241060282.361
9485,Nicaragua,1995,15746653288.6213
9486,Netherlands,1995,610601934122.13
9487,Norway,1995,214737630162.905
9488,Nepal,1995,39354819954.3272
9489,Nauru,1995,
9490,New Zealand,1995,109525308982.649
9491,OECD members,1995,36150889582086.0
9492,Oman,1995,73112287846.1915
9493,Other small states,1995,
9494,Pakistan,1995,393549329433.617
9495,Panama,1995,34629373098.566
9496,Peru,1995,149541148019.887
9497,Philippines,1995,290668103078.838
9498,Palau,1995,
9499,Papua New Guinea,1995,16970365112.7738
9500,Poland,1995,480880775841.745
9501,Pre-demographic dividend,1995,1072730596207.72
9502,Puerto Rico,1995,93138723306.9969
9503,"Korea, Dem. People's Rep.",1995,
9504,Portugal,1995,255905168752.016
9505,Paraguay,1995,44478759341.5558
9506,West Bank and Gaza,1995,10015291208.4606
9507,Pacific island small states,1995,10747016189.4479
9508,Post-demographic dividend,1995,33682870527037.7
9509,French Polynesia,1995,
9510,Qatar,1995,
9511,Romania,1995,274873324050.005
9512,Russian Federation,1995,1974615376879.48
9513,Rwanda,1995,4356062631.72851
9514,South Asia,1995,2767748543552.53
9515,Saudi Arabia,1995,798779992521.263
9516,Sudan,1995,97780920726.7793
9517,Senegal,1995,20684718263.556
9518,Singapore,1995,172177210136.48
9519,Solomon Islands,1995,1068946107.34045
9520,Sierra Leone,1995,4758363186.30337
9521,El Salvador,1995,35119070212.0421
9522,San Marino,1995,
9523,Somalia,1995,
9524,Serbia,1995,59113226089.0723
9525,Sub-Saharan Africa (excluding high income),1995,1598272542441.96
9526,South Sudan,1995,
9527,Sub-Saharan Africa,1995,1599442537987.56
9528,Small states,1995,
9529,Sao Tome and Principe,1995,
9530,Suriname,1995,5597712591.79739
9531,Slovak Republic,1995,71070765017.2451
9532,Slovenia,1995,42743103189.7556
9533,Sweden,1995,302178806162.26
9534,Eswatini,1995,4874202933.16493
9535,Sint Maarten (Dutch part),1995,
9536,Seychelles,1995,1170130014.1314
9537,Syrian Arab Republic,1995,
9538,Turks and Caicos Islands,1995,
9539,Chad,1995,6594333363.63464
9540,East Asia & Pacific (IDA & IBRD countries),1995,5482008903775.61
9541,Europe & Central Asia (IDA & IBRD countries),1995,4570132687153.01
9542,Togo,1995,6771366591.93971
9543,Thailand,1995,595739186408.526
9544,Tajikistan,1995,8219636163.18866
9545,Turkmenistan,1995,16778958019.229
9546,Latin America & the Caribbean (IDA & IBRD countries),1995,5300234152030.56
9547,Timor-Leste,1995,
9548,Middle East & North Africa (IDA & IBRD countries),1995,1653263329862.05
9549,Tonga,1995,446470672.810282
9550,South Asia (IDA & IBRD),1995,2767748543552.53
9551,Sub-Saharan Africa (IDA & IBRD countries),1995,1599442537987.56
9552,Trinidad and Tobago,1995,14923516537.8958
9553,Tunisia,1995,57746162775.6055
9554,Turkey,1995,797615881250.547
9555,Tuvalu,1995,27020882.7009869
9556,Tanzania,1995,37290219711.4392
9557,Uganda,1995,22251243311.7224
9558,Ukraine,1995,407309492842.254
9559,Upper middle income,1995,12749960966883.1
9560,Uruguay,1995,41738226494.2822
9561,United States,1995,11457069058167.2
9562,Uzbekistan,1995,60531374558.3318
9563,St. Vincent and the Grenadines,1995,818094284.581018
9564,"Venezuela, RB",1995,
9565,British Virgin Islands,1995,
9566,Virgin Islands (U.S.),1995,
9567,Vietnam,1995,168745842883.477
9568,Vanuatu,1995,491608669.546295
9569,World,1995,56695596088650.7
9570,Samoa,1995,697122540.082839
9571,Kosovo,1995,
9572,"Yemen, Rep.",1995,
9573,South Africa,1995,432377133401.984
9574,Zambia,1995,17362684728.8697
9575,Zimbabwe,1995,46142376809.5454
9576,Aruba,1996,3170171303.01453
9577,Africa Eastern and Southern,1996,1054182619070.98
9578,Afghanistan,1996,
9579,Africa Western and Central,1996,631571477925.121
9580,Angola,1996,65547051778.05
9581,Albania,1996,15551681869.046
9582,Andorra,1996,
9583,Arab World,1996,2602840075250.53
9584,United Arab Emirates,1996,259527718628.317
9585,Argentina,1996,638124986359.867
9586,Armenia,1996,10246221416.4922
9587,American Samoa,1996,
9588,Antigua and Barbuda,1996,1144109168.5706
9589,Australia,1996,617537962482.368
9590,Austria,1996,328861608034.195
9591,Azerbaijan,1996,23175172397.3595
9592,Burundi,1996,5220681010.2186
9593,Belgium,1996,388072085801.765
9594,Benin,1996,13881300057.7825
9595,Burkina Faso,1996,12057799392.1846
9596,Bangladesh,1996,204231097539.642
9597,Bulgaria,1996,100487105121.156
9598,Bahrain,1996,27674968221.8626
9599,"Bahamas, The",1996,10137661986.3046
9600,Bosnia and Herzegovina,1996,14856920624.2063
9601,Belarus,1996,60835902604.4492
9602,Belize,1996,1235852546.56966
9603,Bermuda,1996,4187588450.80187
9604,Bolivia,1996,40174085309.1978
9605,Brazil,1996,1863666981953.67
9606,Barbados,1996,3606682874.0353
9607,Brunei Darussalam,1996,22144397236.8854
9608,Bhutan,1996,1927111079.64083
9609,Botswana,1996,14354139479.2281
9610,Central African Republic,1996,3399707821.8743
9611,Canada,1996,
9612,Central Europe and the Baltics,1996,1591557261701.62
9613,Switzerland,1996,382633553112.703
9614,Channel Islands,1996,
9615,Chile,1996,204090778002.618
9616,China,1996,3167290039416.23
9617,Cote d'Ivoire,1996,59027577785.5231
9618,Cameroon,1996,37325625312.2515
9619,"Congo, Dem. Rep.",1996,42786706187.25
9620,"Congo, Rep.",1996,12736666400.8043
9621,Colombia,1996,349411465519.565
9622,Comoros,1996,1290993067.74693
9623,Cabo Verde,1996,1095339679.85605
9624,Costa Rica,1996,40885761198.6918
9625,Caribbean small states,1996,73411272897.4827
9626,Cuba,1996,
9627,Curacao,1996,
9628,Cayman Islands,1996,
9629,Cyprus,1996,18867469774.7888
9630,Czech Republic,1996,245058957482.61
9631,Germany,1996,3241255384570.8
9632,Djibouti,1996,
9633,Dominica,1996,614685689.579015
9634,Denmark,1996,231645705325.201
9635,Dominican Republic,1996,61295110461.0175
9636,Algeria,1996,237554016313.132
9637,East Asia & Pacific (excluding high income),1996,5967284993311.12
9638,Early-demographic dividend,1996,11508255098131.7
9639,East Asia & Pacific,1996,13053494611907.7
9640,Europe & Central Asia (excluding high income),1996,3996672316938.13
9641,Europe & Central Asia,1996,19399508732637.5
9642,Ecuador,1996,99937315630.4906
9643,"Egypt, Arab Rep.",1996,424292172591.888
9644,Euro area,1996,11232233157346.3
9645,Eritrea,1996,
9646,Spain,1996,1184373456934.88
9647,Estonia,1996,19193428258.6643
9648,Ethiopia,1996,43394088288.0723
9649,European Union,1996,13158223535042.7
9650,Fragile and conflict affected situations,1996,1308954151242.63
9651,Finland,1996,166794679668.802
9652,Fiji,1996,7329491044.11827
9653,France,1996,2124140577072.54
9654,Faroe Islands,1996,
9655,"Micronesia, Fed. Sts.",1996,359214848.230097
9656,Gabon,1996,20815577105.4381
9657,United Kingdom,1996,1983453242430.37
9658,Georgia,1996,16801134770.0551
9659,Ghana,1996,45824674322.1543
9660,Gibraltar,1996,
9661,Guinea,1996,12111846324.2724
9662,"Gambia, The",1996,2454868268.26543
9663,Guinea-Bissau,1996,2537557212.34344
9664,Equatorial Guinea,1996,1474025401.53554
9665,Greece,1996,270751322464.369
9666,Grenada,1996,907607702.536706
9667,Greenland,1996,
9668,Guatemala,1996,63896235639.0566
9669,Guam,1996,
9670,Guyana,1996,5476874254.46609
9671,High income,1996,37244520700858.2
9672,"Hong Kong SAR, China",1996,221727665284.247
9673,Honduras,1996,23408600728.1
9674,Heavily indebted poor countries (HIPC),1996,743724552144.635
9675,Croatia,1996,74159982526.6085
9676,Haiti,1996,22915113290.4724
9677,Hungary,1996,171783994781.792
9678,IBRD only,1996,20308083772167.7
9679,IDA & IBRD total,1996,22374064231992.5
9680,IDA total,1996,2074939552169.76
9681,IDA blend,1996,1029778504689.3
9682,Indonesia,1996,1251069167151.14
9683,IDA only,1996,1045069389377.59
9684,Isle of Man,1996,
9685,India,1996,2181728301661.9
9686,Not classified,1996,
9687,Ireland,1996,125107520870.751
9688,"Iran, Islamic Rep.",1996,602404606020.258
9689,Iraq,1996,96200953218.779
9690,Iceland,1996,9415887036.08111
9691,Israel,1996,154230893332.309
9692,Italy,1996,2241972196957.13
9693,Jamaica,1996,25205044166.3438
9694,Jordan,1996,39040874582.5637
9695,Japan,1996,4512008926993.96
9696,Kazakhstan,1996,135943997320.805
9697,Kenya,1996,95435783094.9704
9698,Kyrgyz Republic,1996,12293112413.2346
9699,Cambodia,1996,13343437857.526
9700,Kiribati,1996,162629645.818472
9701,St. Kitts and Nevis,1996,734350594.832781
9702,"Korea, Rep.",1996,881582778617.493
9703,Kuwait,1996,102955213773.795
9704,Latin America & Caribbean (excluding high income),1996,5065370049824.51
9705,Lao PDR,1996,12075474872.8747
9706,Lebanon,1996,52259157445.2513
9707,Liberia,1996,
9708,Libya,1996,
9709,St. Lucia,1996,1877852089.28888
9710,Latin America & Caribbean,1996,5728853068340.83
9711,Least developed countries: UN classification,1996,921849497060.233
9712,Low income,1996,445958998876.893
9713,Liechtenstein,1996,
9714,Sri Lanka,1996,90710723823.2684
9715,Lower middle income,1996,7616320047173.5
9716,Low & middle income,1996,21397772863728.3
9717,Lesotho,1996,3117406676.574
9718,Late-demographic dividend,1996,11127864104476.3
9719,Lithuania,1996,40606890384.3649
9720,Luxembourg,1996,33304117487.1364
9721,Latvia,1996,24476116015.5012
9722,"Macao SAR, China",1996,22215107410.8446
9723,St. Martin (French part),1996,
9724,Morocco,1996,116984164943.871
9725,Monaco,1996,
9726,Moldova,1996,15828474253.3381
9727,Madagascar,1996,21598884390.8428
9728,Maldives,1996,2904971039.86258
9729,Middle East & North Africa,1996,3247223073101.73
9730,Mexico,1996,1449365819303.77
9731,Marshall Islands,1996,182331641.563523
9732,Middle income,1996,20974822959720.6
9733,North Macedonia,1996,18111608076.7938
9734,Mali,1996,14957609065.1426
9735,Malta,1996,7730520395.29025
9736,Myanmar,1996,32412356176.2318
9737,Middle East & North Africa (excluding high income),1996,1761833836008.15
9738,Montenegro,1996,
9739,Mongolia,1996,9688710498.66216
9740,Northern Mariana Islands,1996,
9741,Mozambique,1996,8078408292.59654
9742,Mauritania,1996,11442274574.0402
9743,Mauritius,1996,11338391812.7817
9744,Malawi,1996,11134157659.9185
9745,Malaysia,1996,321378613908.161
9746,North America,1996,12868587070536.3
9747,Namibia,1996,10603950935.2885
9748,New Caledonia,1996,
9749,Niger,1996,9602577293.44504
9750,Nigeria,1996,326384417250.402
9751,Nicaragua,1996,16745663231.0514
9752,Netherlands,1996,631965321180.333
9753,Norway,1996,225534524765.624
9754,Nepal,1996,41451756597.8604
9755,Nauru,1996,
9756,New Zealand,1996,113486726351.878
9757,OECD members,1996,37322815224901.6
9758,Oman,1996,75339244419.9473
9759,Other small states,1996,
9760,Pakistan,1996,412623017578.277
9761,Panama,1996,36042148743.0119
9762,Peru,1996,153726764495.18
9763,Philippines,1996,307702265071.469
9764,Palau,1996,
9765,Papua New Guinea,1996,18282801526.3996
9766,Poland,1996,510288489110.083
9767,Pre-demographic dividend,1996,1133122505766.21
9768,Puerto Rico,1996,95293680941.6636
9769,"Korea, Dem. People's Rep.",1996,
9770,Portugal,1996,264872718127.852
9771,Paraguay,1996,45178759442.8601
9772,West Bank and Gaza,1996,10136992171.326
9773,Pacific island small states,1996,11148559911.3737
9774,Post-demographic dividend,1996,34627101618859.7
9775,French Polynesia,1996,
9776,Qatar,1996,
9777,Romania,1996,285614554673.707
9778,Russian Federation,1996,1900467198324.36
9779,Rwanda,1996,4911273122.01016
9780,South Asia,1996,2955827343173.92
9781,Saudi Arabia,1996,819847209484.175
9782,Sudan,1996,103568695414.017
9783,Senegal,1996,21102544858.1308
9784,Singapore,1996,185041223073.927
9785,Solomon Islands,1996,1086135351.92798
9786,Sierra Leone,1996,4841816378.11503
9787,El Salvador,1996,35404048086.211
9788,San Marino,1996,
9789,Somalia,1996,
9790,Serbia,1996,62816127424.1937
9791,Sub-Saharan Africa (excluding high income),1996,1681742850045.84
9792,South Sudan,1996,
9793,Sub-Saharan Africa,1996,1682970329408.62
9794,Small states,1996,
9795,Sao Tome and Principe,1996,
9796,Suriname,1996,5653689786.16501
9797,Slovak Republic,1996,75775576079.4633
9798,Slovenia,1996,44112167267.6683
9799,Sweden,1996,306951588675.273
9800,Eswatini,1996,5061472424.26839
9801,Sint Maarten (Dutch part),1996,
9802,Seychelles,1996,1227671454.18445
9803,Syrian Arab Republic,1996,
9804,Turks and Caicos Islands,1996,
9805,Chad,1996,6740363097.78887
9806,East Asia & Pacific (IDA & IBRD countries),1996,5959951301580.1
9807,Europe & Central Asia (IDA & IBRD countries),1996,4581154617349.13
9808,Togo,1996,7369698874.34914
9809,Thailand,1996,629410034380.547
9810,Tajikistan,1996,6846957052.54561
9811,Turkmenistan,1996,17903146891.1557
9812,Latin America & the Caribbean (IDA & IBRD countries),1996,5518855061672.09
9813,Timor-Leste,1996,
9814,Middle East & North Africa (IDA & IBRD countries),1996,1752042602678.66
9815,Tonga,1996,454531840.182429
9816,South Asia (IDA & IBRD),1996,2955827343173.92
9817,Sub-Saharan Africa (IDA & IBRD countries),1996,1682970329408.62
9818,Trinidad and Tobago,1996,15988231462.249
9819,Tunisia,1996,61872750248.788
9820,Turkey,1996,856477257076.237
9821,Tuvalu,1996,25410070.2922403
9822,Tanzania,1996,38984824076.3519
9823,Uganda,1996,24269901600.863
9824,Ukraine,1996,366578543558.027
9825,Upper middle income,1996,13347769252099.1
9826,Uruguay,1996,44066367139.517
9827,United States,1996,11889294492954.1
9828,Uzbekistan,1996,61560407928.0615
9829,St. Vincent and the Grenadines,1996,828630576.541275
9830,"Venezuela, RB",1996,
9831,British Virgin Islands,1996,
9832,Virgin Islands (U.S.),1996,
9833,Vietnam,1996,184506734132.551
9834,Vanuatu,1996,503050052.222946
9835,World,1996,58843464332315.4
9836,Samoa,1996,747168773.358201
9837,Kosovo,1996,
9838,"Yemen, Rep.",1996,
9839,South Africa,1996,450969350126.457
9840,Zambia,1996,18442391350.4631
9841,Zimbabwe,1996,50923048553.1639
9842,Aruba,1997,3393569279.62489
9843,Africa Eastern and Southern,1997,1091985222982.03
9844,Afghanistan,1997,
9845,Africa Western and Central,1997,658959258585.5
9846,Angola,1997,70315126122.1511
9847,Albania,1997,13853440683.9803
9848,Andorra,1997,
9849,Arab World,1997,2709519777762.42
9850,United Arab Emirates,1997,280784073367.273
9851,Argentina,1997,689883602459.331
9852,Armenia,1997,10586506596.0205
9853,American Samoa,1997,
9854,Antigua and Barbuda,1997,1206710342.88236
9855,Australia,1997,641673142433.36
9856,Austria,1997,335746652652.378
9857,Azerbaijan,1997,24519332399.2637
9858,Burundi,1997,5137672182.32014
9859,Belgium,1997,402794212092.751
9860,Benin,1997,14677349358.5246
9861,Burkina Faso,1997,12819470652.4471
9862,Bangladesh,1997,213400862434.587
9863,Bulgaria,1997,86302967316.5503
9864,Bahrain,1997,28530954929.9429
9865,"Bahamas, The",1997,10834701207.7718
9866,Bosnia and Herzegovina,1997,19966152344.0681
9867,Belarus,1997,67771198789.7528
9868,Belize,1997,1279659235.48949
